id,y_tox,y_sev_tox,y_obs,y_threat,y_insult,y_hate
b955a0bf629fc549,1,1,1,0,1,1
b956a899d574dd19,1,1,1,1,1,1
b9571530ab36ffd4,0,0,0,0,0,0
b957d6398e1d90e3,0,0,0,0,0,0
b957f920655298b1,1,0,1,0,1,1
b958f08974a69484,1,0,1,0,1,0
b958f186599bcfd2,0,0,0,0,0,0
b95941f1b2c00126,0,0,1,0,1,0
b959c403a091eed3,1,1,1,1,1,1
b95aab6059c5b6d9,1,1,1,0,1,1
b95b03c650c0a524,1,0,1,0,1,0
b95bc6a2bc27450a,0,0,0,0,0,0
b95c0850568fb4c5,0,0,0,0,0,0
b95ccd466fea0d45,0,0,0,0,0,0
b95da39dd473e51f,0,0,0,0,0,0
b95dc4ffa23ed1b2,1,0,1,0,1,0
b95e2734eac48e34,1,0,1,0,1,0
b95e74b6f5f4d18c,1,0,1,0,0,0
b95e7d462ff13dde,1,0,1,0,1,1
b95f28000dcdf535,0,0,0,0,0,0
b95fdbdccbebb242,0,0,0,0,0,0
b960848cc8076a6a,1,0,1,0,1,0
b9608d625ac6b184,0,0,0,0,0,0
b9612ab312fa114f,0,0,0,0,0,0
b9626135bd537a1b,0,0,0,0,0,0
b96312679a6a808e,1,0,1,0,1,1
b9631c50da81f1e5,1,0,0,0,0,0
b963979693d0f484,1,0,0,0,1,0
b963b94532f72f20,0,0,0,0,0,0
b964b27372841053,0,0,0,0,0,0
b964cdf5e0988a56,1,0,1,0,1,0
b9654081ed9f0fbc,1,1,1,1,1,1
b9655b0f00cd8ed8,1,0,1,0,1,1
b9658c71ef2c4101,0,0,0,0,0,0
b965e7ba6d5aeb94,1,1,1,0,1,1
b96622c8affe5bf2,0,0,0,0,0,0
b9662484ca0e5f02,0,0,0,0,0,0
b96653cf0718792c,1,1,1,0,1,0
b9665de9cb920016,0,0,0,0,0,0
b9666f48da239fc0,0,0,0,0,0,0
b966b1b9557d4800,0,0,0,0,0,0
b966ba3c6f781f75,1,0,0,0,0,0
b966c594304be690,0,0,0,0,0,0
b96744ccf2478f9b,0,0,0,0,0,0
b9674e92c5985782,1,0,1,0,1,0
b9678b2261b9b557,0,0,0,0,0,0
b967f8719484d01e,0,0,0,0,0,0
b9680bb65aa03ba0,1,0,1,0,1,0
b968448c04bfab5d,0,0,0,0,0,0
b9688a6ac90cef3c,1,0,1,0,1,1
b968961e0cf07e8c,1,0,1,0,1,0
b968ab93ccfe971b,0,0,0,0,0,0
b968e12157f9a361,0,0,0,0,0,0
b96945b6a95406b7,0,0,0,0,0,0
b969659bb38edfff,1,0,1,0,1,0
b9698879c2a867bc,0,0,0,0,0,0
b969c2b0f9a456d1,0,0,0,0,0,0
b96a29664cc75033,0,0,0,0,0,0
b96ac59082767c04,1,0,1,0,1,0
b96be52f15cc3c76,1,1,1,0,1,0
b96c174ce26a4718,0,0,0,0,0,0
b96c348f79656003,1,0,1,0,1,0
b96c8733af969f06,0,0,0,0,0,0
b96cb2200d14279e,0,0,0,0,0,0
b96d022808115c03,1,0,0,0,0,0
b96d5073b142ad57,0,0,0,0,0,0
b96dcbabfe1b162c,1,0,0,0,0,0
b96df3f4fd75dffd,1,0,0,0,0,0
b96e4f88cae323f8,0,0,0,0,0,0
b96f48f4b739606a,1,0,1,0,0,0
b96fa01fb2bc2731,1,0,1,0,1,0
b970621a0d9f98fe,1,0,0,0,1,1
b970ec2582227c7c,0,0,0,0,0,0
b9718d4ab40cec59,1,0,1,0,0,0
b97191e9650dd7a7,1,0,1,0,1,1
b97229ec2732d247,1,1,1,0,1,0
b973c71969729f02,1,0,1,0,0,0
b974c7df688b6e8d,0,0,0,0,0,0
b97542c0f47b0cd4,0,0,0,0,0,0
b9755041022422fe,1,1,1,0,1,0
b97566a692b7fbe3,1,0,1,0,1,0
b97594572c77ad43,0,0,0,0,0,0
b9760877b96b2940,0,0,0,0,0,0
b9761a070f990b5f,1,0,1,0,1,0
b9761b735bc4e2d9,0,0,0,0,0,0
b976832084ff49e0,0,0,0,0,0,0
b9770f4a85650236,0,0,0,0,0,0
b97788f019ad3ac7,0,0,0,0,0,0
b977b477245720f1,1,1,1,0,1,1
b977e28e866c102b,0,0,0,0,0,0
b977ef0f810d2539,1,0,1,0,1,0
b97817354ce3ef2c,1,0,1,0,1,0
b97875cbae94d749,1,0,0,0,0,0
b978ce6ca2a222c8,1,0,1,0,1,0
b978e9209c3ad084,0,0,0,0,0,0
b97ab371f8852a75,1,0,1,0,1,0
b97ae8fdc3edc2c9,1,0,1,0,1,0
b97bef6f81402c99,0,0,0,0,0,0
b97c1c853d6ba08f,0,0,0,0,0,0
b97c23ce801dc8ea,1,0,1,0,1,0
b97c5cdee8a97835,1,0,0,0,0,0
b97d0f6ef04375f9,1,0,1,0,1,0
b97db0e71a9d32b6,1,0,0,0,0,0
b97df30b817f7950,1,0,1,0,1,0
b97dfa39a31818a6,1,0,1,0,1,1
b97ed14a0efa3698,0,0,0,0,0,0
b97f20f312a3abe2,1,0,1,0,1,0
b97f99d7a2c6b473,0,0,0,0,0,0
b97fe4480bf23ecf,1,0,1,0,0,0
b9801409222d02ba,1,0,0,0,1,0
b9808ce20dba85db,1,0,0,0,0,0
b9813ee5318a2fdc,0,0,0,0,0,0
b98189322dce9f40,1,0,0,0,0,0
b981c1d4a96b6f57,1,0,0,0,0,0
b983cec2651ceb77,0,0,0,0,0,0
b983dd2afded2457,0,0,0,0,0,0
b984537ee9f912c5,0,0,0,0,0,0
b985058bfe2d49b4,1,0,1,0,1,0
b98569de07489943,1,0,1,0,1,0
b98576e4453bf475,1,0,0,0,0,0
b9857d97dc80840b,1,1,1,1,1,1
b986d6c4bb422dae,1,0,0,0,0,0
b98771110b980142,0,0,0,0,0,0
b987f3f8483be074,0,0,0,0,0,0
b98880ab2119a40b,1,1,1,1,1,1
b988bba9b3b42aac,1,0,1,0,1,0
b988cb8a382a4a2d,1,0,1,0,1,0
b988d219964a1192,1,0,0,0,1,0
b9893e2c41bfe0b0,1,0,1,0,1,0
b98a108ed62481b8,0,0,0,0,0,0
b98a6c04db71b055,0,0,0,0,0,0
b98a72bb665a07d6,0,0,0,0,0,0
b98aa8c0c3af7f26,1,0,1,0,1,0
b98abdec44eea5be,0,0,0,0,0,0
b98abfe1d0586215,0,0,0,0,0,0
b98b24da745d8d39,0,0,0,0,0,0
b98bc2c2192bc39b,1,0,1,0,1,0
b98c5c6e23fc81eb,0,0,0,0,0,0
b98c93d7b954bc1d,0,0,0,0,0,0
b98dd4ecfa345c3e,0,0,0,0,0,0
b98dd5002a826865,1,1,1,1,1,1
b98e4bf968898952,1,1,1,1,1,1
b98f0bc6218105ec,1,1,1,1,1,1
b98f3f21cf9c6751,1,1,1,1,1,1
b98feec8f7030e7a,0,0,0,0,0,0
b9902994cc567844,0,0,0,0,0,0
b990b3baf3009ee9,1,1,1,1,1,1
b99104edb0910243,1,0,1,0,1,0
b9917b367eb26e2a,0,0,0,0,0,0
b9932cfae7349125,1,0,0,0,0,0
b9932fb1922cd34d,1,0,1,0,1,0
b993efea601fdfe2,1,0,1,0,1,1
b994ee2bf658e9f3,1,0,1,0,1,0
b995524340a49c93,1,1,1,0,1,0
b995d4bdf6a11fc9,1,1,1,1,1,1
b995e6d07f670a8d,0,0,0,0,0,0
b996feab2b68d8ce,1,1,1,1,1,1
b997109a635df32d,0,0,0,0,0,0
b9975cc018644fdb,0,0,0,0,0,0
b9982aa5ac0bc58f,0,0,0,0,0,0
b998a67d4def697e,1,1,1,0,1,1
b9994e2d536d90ba,0,0,0,0,0,0
b9995753a91bb3ea,1,1,1,0,1,1
b99964dd4329b6a1,0,0,0,0,0,0
b99a08a5bca8cb1b,1,0,0,0,1,0
b99b9683aa6c85b7,0,0,0,0,0,0
b99bc36fac389dec,1,0,1,0,1,1
b99bfd6050cc1bb6,1,0,1,0,1,1
b99c466f2af8c43e,0,0,0,0,0,0
b99d0effa9193579,1,0,1,0,1,0
b99f16018d266a39,0,0,0,0,0,0
b99f68593430715e,0,0,0,0,0,0
b99f6a81c333a9bd,0,0,0,0,0,0
b99f7c5df56456ef,0,0,0,0,0,0
b9a02150079164ec,1,0,0,0,0,0
b9a039516ae81694,1,0,1,0,1,1
b9a0deda9ade886d,1,0,1,0,1,0
b9a12a29ad9310e4,1,0,1,0,1,0
b9a176d2edd339f1,0,0,0,0,0,0
b9a20d36f53991df,1,0,1,0,1,0
b9a2365852d4a172,1,1,1,1,1,1
b9a25196b19ba5bf,1,0,0,0,0,0
b9a2e9a3a72a0b35,1,0,0,0,0,0
b9a36f256b7f0718,1,0,1,0,1,1
b9a38f3368757404,1,0,0,0,1,0
b9a4f316d14716a6,1,0,0,0,0,0
b9a5155d9d482902,0,0,0,0,0,0
b9a529f759c019f8,1,0,1,0,1,0
b9a58811909c8459,0,0,0,0,0,0
b9a5feda5ad9f8ae,0,0,0,0,0,0
b9a6219383f6b30d,1,0,0,0,1,0
b9a682633ad0a852,1,0,0,0,0,0
b9a6a89897b146c1,1,0,1,0,1,0
b9a6d851f576104a,1,0,0,0,1,0
b9a71015f97972a4,1,0,0,0,1,0
b9a72f538b663166,1,1,1,1,1,1
b9a7412710087f06,0,0,0,0,0,0
b9a766c6a9823703,0,0,1,0,0,0
b9a766ce5814cdfe,0,0,0,0,0,0
b9a85f28e3df47f4,0,0,0,0,0,0
b9a8763c535d5281,1,1,1,0,1,1
b9a8e03e032d1e1b,0,0,0,0,0,0
b9a90d419aba9168,1,0,1,0,1,0
b9a9152b50bf7d6b,0,0,0,0,0,0
b9a9ff454c81b787,0,0,0,0,0,0
b9aa3fafecda66d0,1,0,1,0,1,0
b9aa4420f8ff1b46,1,1,1,0,1,1
b9aa52ec3bf1956d,0,0,0,0,0,0
b9aac98d24c64732,1,0,0,0,0,0
b9aadc3bbf2f5a96,0,0,0,0,0,0
b9ab93622541ede2,1,0,0,0,1,0
b9ab94dfbd5bbef7,0,0,0,0,0,0
b9ab958d34077739,1,1,1,0,1,0
b9ad02a827a89877,1,0,0,0,1,0
b9ad59ce9a701450,1,0,0,0,0,0
b9ade101c66cc562,1,0,0,0,0,0
b9ae12797f41fb8f,1,0,1,0,1,0
b9ae276b2e5ce070,0,0,0,0,0,0
b9ae467383f8e14e,1,1,1,0,1,1
b9aebdbda61ad459,0,0,0,0,0,0
b9af119538367133,1,0,0,0,1,0
b9af78ad2ed3d01b,0,0,0,0,0,0
b9b04abf34994d90,0,0,0,0,0,0
b9b0e55c5614a0d8,1,0,1,0,1,0
b9b2861f47fffaf5,0,0,0,0,0,0
b9b2f91b158faf28,0,0,0,0,0,0
b9b31bfa6b59a757,1,1,1,0,1,0
b9b375a9db604d16,1,1,1,1,1,1
b9b3786bb10df32c,0,0,0,0,0,0
b9b3afacea3990ec,1,0,1,0,1,0
b9b50f3dd689e5b1,0,0,0,0,0,0
b9b57bf46eb29a74,1,0,1,0,0,0
b9b58fcb071d4261,1,0,1,0,1,1
b9b5bdec52d061db,1,1,1,1,1,1
b9b608247a8e8648,0,0,0,0,0,0
b9b71d5e050f375b,0,0,0,0,0,0
b9b7cca183fccfb1,0,0,0,0,0,0
b9b8960d7f92fa0e,1,1,1,1,1,1
b9b8da63cea1a49d,1,0,0,0,0,0
b9b95dd74e0cdb46,0,0,0,0,0,0
b9b9aebe1f79b322,0,0,0,0,1,0
b9b9c2f3ac2da4a9,1,1,1,1,1,1
b9ba7620be906de8,1,0,1,0,1,0
b9bb54f623f026e0,1,0,0,0,0,0
b9bb748616f33d03,1,0,1,0,0,0
b9bbaef2fbd09960,0,0,0,0,0,0
b9bbe7ee14de6039,1,0,1,0,1,0
b9bcb77f4c609876,0,0,0,0,0,0
b9bd00c25758b8ec,1,0,1,0,1,0
b9bd56acfd536db9,0,0,0,0,0,0
b9bda9973defec8e,1,0,1,0,1,0
b9bde510c87264a1,0,0,0,0,0,0
b9be94013708b8c9,0,0,0,0,0,0
b9be99b23df5ab83,0,0,0,0,0,0
b9bee88d8e6ebbf1,0,0,0,0,0,0
b9befe5023c77e92,0,0,0,0,0,0
b9bf6fbb2ee4c925,1,0,0,0,0,0
b9bfcdf2f951b359,1,0,1,0,1,0
b9c012dcc7cc6393,1,0,1,0,1,0
b9c05076783823d9,0,0,0,0,0,0
b9c0b885fcdb5075,1,0,0,0,0,0
b9c16db2ca950291,0,0,0,0,0,0
b9c2a9f530e2652b,0,0,0,0,0,0
b9c3027dfc09daa9,0,0,0,0,0,0
b9c36ba80ea5dbae,0,0,0,0,0,0
b9c40cc80a470bd8,0,0,0,0,0,0
b9c415940e261d97,1,1,1,0,1,0
b9c4ed62657bde45,1,0,1,0,1,1
b9c5cd0b3b77f71f,0,0,0,0,0,0
b9c629822ba8cbd3,1,0,0,0,0,0
b9c63d400b01dede,0,0,0,0,0,0
b9c65606b13ee80e,0,0,0,0,0,0
b9c6d5b0f8c02b40,0,0,1,0,0,0
b9c74c69757a94bf,1,0,1,0,0,0
b9c78331f3c30d32,0,0,0,0,0,0
b9c7ccb51cf55847,1,0,1,0,1,0
b9c80c7c632ec5b8,1,0,1,0,1,0
b9c8795c7c3a5182,0,0,0,0,0,0
b9c8f92251ced21b,0,0,0,0,0,0
b9c9187c6719fa28,0,0,0,0,0,0
b9c92f9be88bda0a,0,0,0,0,0,0
b9cad9288c5e98cc,0,0,0,0,0,0
b9cb95d3f0621cdc,0,0,0,0,0,0
b9cc40ca1e64c911,1,1,1,0,1,0
b9cc48ce3c2b194d,1,0,1,0,1,0
b9ccf731849a627d,0,0,0,0,0,0
b9cd17ad4c346916,1,0,1,0,1,0
b9cd22984be9c3ef,0,0,0,0,0,0
b9cd64f325eff19f,1,0,0,0,0,0
b9cd6c68a8ba6720,1,0,0,0,0,0
b9cde3aab9635df2,1,0,0,0,0,0
b9ce69b2adf1e8cc,0,0,0,0,0,0
b9ce7c625706596a,0,0,0,0,0,0
b9ce827d2749c5f8,1,0,1,0,0,0
b9ceaf20c0440675,1,1,1,1,1,1
b9cec2044f5a1c69,0,0,0,0,0,0
b9cf9285c64fb5c7,0,0,0,0,0,0
b9cf9b8ba8498143,1,0,1,0,1,0
b9d00f02e8a95bd7,1,0,0,0,0,0
b9d0600f84f67348,0,0,0,0,0,0
b9d0cea6bdd2cedd,0,0,0,0,0,0
b9d29a95ae2ef987,0,0,0,0,0,0
b9d2d02618f1727f,1,1,1,0,1,1
b9d2e61f1bc701e9,0,0,0,0,0,0
b9d2e66fc1216d65,0,0,0,0,0,0
b9d2ff4d078fa7dd,0,0,0,0,0,0
b9d3e2b56704dfc7,1,0,0,0,0,0
b9d44792de63b315,0,0,0,0,0,0
b9d48f38d4f41243,0,0,0,0,0,0
b9d4c809f5608e1f,1,0,1,0,1,0
b9d5aa6cafae4c1b,0,0,0,0,0,0
b9d5bacd3351038d,0,0,0,0,0,0
b9d62dfb6a3e1c56,0,0,0,0,0,0
b9d6e5a0e3b6323d,0,0,0,0,0,0
b9d705bfc4ec8d94,1,0,1,0,1,0
b9d7bc1863644c36,1,0,1,0,1,0
b9d846b1e6218996,0,0,0,0,0,0
b9d94c957dcdc6e7,1,1,1,1,1,1
b9d95130529c80f4,1,0,0,0,0,0
b9d9a02a6fd51f9c,0,0,0,0,0,0
b9d9ee5254c6d42b,0,0,0,0,0,0
b9da42db6a4716cf,0,0,0,0,0,0
b9da9b18c1492b44,1,1,1,1,1,1
b9da9e8784ddedac,1,0,1,0,0,0
b9daa63160eee792,0,0,0,0,0,0
b9db0d18f690149d,1,0,0,0,0,0
b9db3f38068c2887,1,0,1,0,1,0
b9db51635a319966,0,0,0,0,0,0
b9db90033f6c02d0,0,0,0,0,0,0
b9dbd50cb9ccfbf0,0,0,0,0,0,0
b9dc4274545f3aa4,1,0,0,0,0,0
b9dc7602c53d590d,1,0,1,0,0,0
b9dcba3778920d8f,0,0,0,0,0,0
b9dd1784f9a1caae,0,0,0,0,0,0
b9dd6db87ae6a626,0,0,0,0,0,0
b9dd94f2f9be5986,1,0,0,0,0,0
b9dddf802b8f1ef8,1,0,1,0,1,0
b9de37adee098ee6,0,0,0,0,0,0
b9e04bf4d9d51d52,1,0,0,0,0,0
b9e0982f4dacca11,1,0,1,0,1,0
b9e0cfa68863787d,0,0,0,0,0,0
b9e19043e3c963fa,1,0,1,1,1,0
b9e1b21d3f486fb5,1,0,0,0,0,0
b9e20cdfac898b15,1,0,1,0,1,0
b9e234c413eff052,1,0,0,0,0,0
b9e298017249fc82,0,0,0,0,0,0
b9e2a6656608958e,1,0,1,0,1,0
b9e2a78b055d1361,0,0,0,0,0,0
b9e3e1d854fa4e70,0,0,0,0,0,0
b9e4d3fd7a048103,0,0,0,0,0,0
b9e5837c9e2d8745,0,0,0,0,0,0
b9e5bc8a5537607e,1,1,1,0,1,1
b9e622e8006fece6,0,0,0,0,0,0
b9e66b27f58d5544,1,1,1,1,1,1
b9e687a907a128db,0,0,0,0,0,0
b9e6889c28b2f9d7,0,0,0,0,0,0
b9e6d50d39632fd3,1,1,1,0,1,1
b9e70ce80fc32bf4,1,0,1,0,1,1
b9e7422334e98f0b,0,0,0,0,0,0
b9e7f03982fbf1e9,1,0,1,0,1,0
b9e84f78d676279f,0,0,0,0,0,0
b9e93c066dddbdfa,1,0,1,0,1,1
b9e97d61f6cd5563,0,0,0,0,0,0
b9e983fb96b222ae,0,0,0,0,0,0
b9e9e6d2a3819500,1,0,1,0,1,0
b9eb665fb8da8661,1,1,1,0,1,1
b9eb739ea533e7cb,0,0,0,0,0,0
b9ec0569fcedf266,0,0,0,0,0,0
b9ec2f4bd3cf0f4f,0,0,0,0,0,0
b9ec8c63fe18af63,0,0,0,0,0,0
b9ec9e3e9cacd9eb,1,1,1,0,1,1
b9ed6f9abeb5adee,0,0,0,0,0,0
b9ed7f549ef1ca70,0,0,0,0,0,0
b9ede1d916dd7348,1,0,1,0,1,0
b9ee5afc9c46da64,1,0,1,0,0,0
b9ee87e4547b51bc,0,0,0,0,0,0
b9ee9feacdd89e28,0,0,0,0,0,0
b9eeb12568631039,0,0,0,0,0,0
b9f041f22da1f28d,0,0,0,0,1,0
b9f0691f0b30eb51,0,0,0,0,0,0
b9f1725e58e77ac8,0,0,0,0,0,0
b9f20f5480f131f6,1,0,1,0,0,0
b9f276c1fca43594,1,0,1,0,1,0
b9f282e2390890a0,1,0,1,0,0,0
b9f37050d127da68,0,0,0,0,0,0
b9f3fba1cf7a0013,0,0,0,0,0,0
b9f4d861610bf155,1,0,1,0,1,0
b9f568b6cf656cc5,1,0,1,0,0,0
b9f5903de902ccda,0,0,0,0,0,0
b9f5adb9aa69f4bc,1,1,1,1,1,0
b9f650cec8d7cc4e,0,0,0,0,0,0
b9f65fb63c596969,1,0,1,0,1,0
b9f6a606f928234b,0,0,0,0,0,0
b9f77ec0a98fd40a,0,0,0,0,0,0
b9f790194ca067dc,0,0,0,0,0,0
b9f7d0db69e719df,0,0,0,0,0,0
b9f7d3b174ea4ec0,0,0,0,0,0,0
b9f7eea3ad4805a9,1,1,1,0,1,1
b9f8452bd4443d2d,1,0,1,0,1,0
b9f88e8fce80399e,0,0,0,0,0,0
b9f8ac273369a57b,0,0,0,0,0,0
b9f8bda996f52272,0,0,0,0,0,0
b9f924d51587d4b3,0,0,0,0,0,0
b9f9372c72ec1707,1,0,1,0,1,0
b9f9eb8c2f684d1c,0,0,0,0,0,0
b9fa1032f93c0f8a,1,0,0,0,0,0
b9faf5f4b96ed733,1,0,1,0,1,0
b9fc0e7daf224af2,0,0,0,0,0,0
b9fc5f25d53567cc,1,0,1,0,1,0
b9fc720dda2f6e5d,0,0,0,0,0,0
b9fdb9b0dabb0b68,1,1,1,0,1,1
b9fe85f6e2d43167,0,0,0,0,0,0
b9fff12ddcd6fff7,0,0,0,0,0,0
ba0073a8db4dd157,0,0,0,0,0,0
ba008ad1eec8add3,1,0,1,0,1,0
ba00b5fcc2794eb7,1,0,0,0,1,0
ba015a21705b5393,0,0,0,0,0,0
ba025f5e4ed4a824,0,0,0,0,0,0
ba02ba3401f8b327,1,1,1,1,1,1
ba02cac04f339481,1,0,1,0,1,0
ba0382e4a693ff82,1,1,1,1,1,1
ba03a51d5c20cce5,1,0,0,0,0,0
ba048f4b752a97e6,0,0,0,0,0,0
ba056485b625155b,0,0,0,0,0,0
ba05b4a24669e85f,1,0,1,0,1,0
ba05c53edef6d781,1,0,0,0,0,0
ba06354d0f89a592,1,0,0,0,0,0
ba0654fdd1644bf1,1,0,1,1,1,0
ba067175be8d1517,0,0,0,0,0,0
ba06a19481bb2f5d,1,0,1,0,1,1
ba084f7f807a887c,0,0,0,0,0,0
ba08d576c8472929,0,0,0,0,0,0
ba08fd93345ca036,0,0,0,0,0,0
ba094d88e252f682,0,0,0,0,0,0
ba09ee39b5f5b42d,0,0,0,0,0,0
ba0aaebaf1ab9f13,1,0,1,0,1,1
ba0bc50e95499402,1,0,1,0,1,0
ba0bf94e08966f62,0,0,0,0,0,0
ba0c1af3bcefef6a,1,0,1,0,0,0
ba0c7cebb23984d5,1,1,1,1,1,1
ba0d13a80239c6a2,0,0,0,0,0,0
ba0d1f19df79485d,1,1,1,1,1,1
ba109b35140cff9d,0,0,0,0,0,0
ba10af69655e3fc8,0,0,0,0,0,0
ba11a6e51216256b,0,0,0,0,0,0
ba13ec896f6cec69,1,1,1,1,1,1
ba14d84a9764d178,0,0,0,0,0,0
ba1627163279f9b0,1,0,0,0,1,0
ba18251633db1cf3,1,0,1,0,0,0
ba18ba69c2aa4972,0,0,0,0,0,0
ba18f64dc2fb6834,1,0,1,0,1,0
ba18fa9784f11f62,0,0,1,0,0,0
ba19606d4db1eba0,1,0,0,0,0,0
ba1a3105a810b4b0,1,0,0,0,0,0
ba1a6d93ceadbb99,0,0,0,0,0,0
ba1b30a33f38cb71,1,0,1,0,1,0
ba1cb2e5b03ed1a8,0,0,0,0,0,0
ba1ce43bff8b1de3,1,1,1,1,1,1
ba1dc7547928286d,1,0,1,0,1,0
ba1e1370b3b6ea32,1,0,1,0,1,0
ba1e66768b724baf,0,0,0,0,0,0
ba1eab0f377ec925,0,0,0,0,0,0
ba1eac550206d8e5,0,0,0,0,0,0
ba1f9461993a26e0,0,0,0,0,0,0
ba1fdd01b3045b44,1,0,1,0,1,0
ba200b156426d853,1,0,1,0,1,0
ba20d5bbff61fc64,1,1,1,1,1,1
ba215be046ffa715,0,0,0,0,0,0
ba216db9efad9f08,0,0,0,0,0,0
ba2218cfe94db34b,0,0,0,0,0,0
ba224da98d791d73,1,0,1,0,1,0
ba2282b8b894c2d6,0,0,0,0,0,0
ba228d28cb1c55b9,1,0,1,0,1,0
ba22d7484cb7a203,0,0,0,0,0,0
ba235831455297b5,0,0,0,0,0,0
ba23c9fbf31ba5a8,0,0,0,0,0,0
ba24a4772ae8876c,1,0,1,0,0,0
ba2510067316bc8b,1,0,1,0,1,0
ba251b03352f1423,0,0,0,0,0,0
ba2579e607a46e96,1,1,1,1,1,1
ba25ac963a3e2405,0,0,0,0,0,0
ba25dbcbd8da64ed,1,0,1,0,1,0
ba26b280d17d3122,1,0,0,0,0,0
ba289883a035b1d7,0,0,0,0,0,0
ba28e89ffedf775d,0,0,0,0,0,0
ba2902b7ed1b6998,1,1,1,0,1,1
ba292609bc84c035,0,0,0,0,0,0
ba2929b3efba074b,0,0,0,0,0,0
ba29a915e9d54dd9,0,0,0,0,0,0
ba29ed6a5d97924c,1,0,0,0,1,0
ba2b70457d42a216,1,1,1,1,1,1
ba2b8700530d4483,0,0,0,0,0,0
ba2b8e9a20559fb9,1,1,1,1,1,1
ba2c2c6e5802062d,0,0,0,0,0,0
ba2c2de06bf2f867,0,0,0,0,0,0
ba2c5e7eadda7c60,1,1,1,0,1,1
ba2cda93c3d86286,1,0,1,1,1,1
ba2cf44c1336b45c,0,0,0,0,0,0
ba2dcca5c0cab2c0,0,0,0,0,0,0
ba2dd1dc9817aebc,1,0,1,0,1,0
ba2dec1e60a945c9,0,0,0,0,0,0
ba2e0f9bfa089aec,1,0,1,0,1,0
ba2eb6e417611cb2,0,0,0,0,0,0
ba2f099ea5e87678,0,0,0,0,0,0
ba30ac1c94e8a6b1,1,1,1,0,1,0
ba30d1e433c04139,1,0,0,0,0,0
ba312a5bd6d31949,0,0,1,0,0,0
ba31dc7ca973189f,1,1,1,1,1,1
ba329354b2f14fb7,0,0,1,0,0,0
ba3303a202d39a16,1,1,1,1,1,1
ba338fff4047ffda,0,0,0,0,0,0
ba357dbd601ebbcb,0,0,0,0,0,0
ba36d063c7c48546,1,0,0,0,0,0
ba3722031916bac5,0,0,0,0,0,0
ba372e585b89c739,1,0,0,0,0,0
ba374fe3c8ddea3d,0,0,0,0,0,0
ba3838bdbf7b8b58,0,0,0,0,0,0
ba38ef07ca398425,0,0,0,0,0,0
ba3937c7fb46d14d,0,0,0,0,0,0
ba394c51d22a8342,0,0,0,0,0,0
ba39a23012967c36,0,0,0,0,0,0
ba39ebccb6f06722,0,0,0,0,0,0
ba3a4d386c876d56,1,0,1,0,1,0
ba3a764adc35b91d,0,0,0,0,0,0
ba3ae94e3461b3fd,0,0,0,0,0,0
ba3aedd6c05552d8,1,0,0,0,1,0
ba3b156110720476,0,0,0,0,0,0
ba3bf1b7e00c7cf6,0,0,0,0,0,0
ba3c7a9b8cc65a3c,1,0,1,0,1,1
ba3c927391f332ac,0,0,0,0,0,0
ba3cab1ddad03663,1,1,1,1,1,1
ba3d10d6aeb840a6,1,0,1,1,1,1
ba3d49415c3d9e62,1,0,0,0,1,0
ba3de0c94a9073bf,1,0,1,0,1,0
ba3e1a780c683f96,0,0,0,0,0,0
ba3e81cc517db54f,0,0,0,0,0,0
ba3f0b223ff2b526,1,0,1,0,1,0
ba3f6f09a7bf654c,0,0,0,0,0,0
ba3f98d876d7f4e7,1,0,0,0,0,0
ba40015a47d64a11,1,0,1,0,1,0
ba419804fee7ccbe,0,0,0,0,0,0
ba42287e664af98c,0,0,0,0,0,0
ba4344daee8306e0,1,0,1,0,1,0
ba436fee715a03ad,1,0,1,0,0,0
ba43c87aba3520ee,0,0,0,0,0,0
ba444bc9c7000387,0,0,0,0,0,0
ba447f444d07f901,0,0,0,0,0,0
ba459694b947b1aa,1,0,1,0,1,1
ba45e7885a58fe10,1,1,1,1,1,1
ba45efbf772a7192,0,0,0,0,0,0
ba461ac2a00dbaa3,0,0,0,0,0,0
ba470a3d60c86473,0,0,0,0,0,0
ba4756d72d594dc2,1,0,1,1,1,0
ba47eff1cfbbe877,1,0,0,0,0,0
ba4874bdb64d11f1,0,0,0,0,0,0
ba48a92951d5ca11,1,1,1,1,1,1
ba492262c544e6d6,0,0,0,0,0,0
ba497326116166db,0,0,0,0,0,0
ba49b69886adc5e2,0,0,0,0,0,0
ba49cbada2fa4011,0,0,0,0,0,0
ba49dca2343b5084,0,0,0,0,0,0
ba49f1aa3b2c4a6d,1,0,0,0,0,0
ba4a01ad7c9b0f01,0,0,0,0,0,0
ba4abbe246490d2f,1,0,0,0,0,0
ba4b2b393b48bc99,0,0,0,0,0,0
ba4b4607ada04615,1,0,1,0,1,1
ba4b495da786fe37,0,0,0,0,0,0
ba4c15418f5847f5,1,1,1,1,1,1
ba4c4bf8b57bae7e,1,0,1,0,1,0
ba4cb87f26d5059b,0,0,0,0,0,0
ba4de42836da1cb0,1,0,1,0,1,0
ba4de7af222c5d87,1,0,1,0,0,0
ba4e0297f965df0c,0,0,0,0,0,0
ba4e070fb374f5a9,1,0,1,0,1,0
ba4e5d96aab85875,1,0,0,0,0,0
ba4e5efdf1c49a4e,0,0,0,0,0,0
ba4e72e972e3e8bc,0,0,0,0,0,0
ba4eaf763430891d,0,0,0,0,0,0
ba4ee9ea6bae5e93,1,0,1,0,1,0
