id,toxic,sever_toxic,obscene,threat,y_insult,indentity_hate
7d918b0304cb2fd8,1,1,1,0,1,0
7d92326334a10c7a,0,0,0,0,0,0
7d93428c8de15ac6,1,0,1,0,1,0
7d93e6e52f3730e9,1,0,1,0,1,0
7d941bb332aa5208,0,0,0,0,0,0
7d948fd2925b3e8f,1,1,1,0,1,0
7d94a8e506ca2601,0,0,0,0,0,0
7d94f193af5eebab,1,0,1,0,1,0
7d951be1f7bc5c36,1,0,1,0,1,0
7d9604588a428ef6,0,0,0,0,0,0
7d96ea2d1d22afac,0,0,0,0,0,0
7d96ff8f49a61182,0,0,0,0,0,0
7d994db22c8f7cc6,0,0,0,0,0,0
7d998e94c8f7f0bf,0,0,0,0,0,0
7d9a03340e2fcf69,0,0,0,0,0,0
7d9a3ef6324bc8cd,0,0,0,0,0,0
7d9ace89001d864e,1,0,0,0,0,0
7d9aed78056bfc0b,0,0,0,0,0,0
7d9bb64cb0866e5e,0,0,0,0,0,0
7d9c525026a52d04,1,1,1,1,1,1
7d9c7ef0e14ca82a,1,1,1,1,1,1
7d9caf1bad50a5b2,1,0,0,0,0,0
7d9d07d1ba026c4a,0,0,0,0,0,0
7d9d8f35e8cb78f0,1,0,1,0,1,0
7d9dab55963f744a,0,0,0,0,0,0
7d9df8bb3385f9f2,1,1,1,1,1,1
7d9e0fe5ae617a2d,0,0,0,0,0,0
7d9e956e46af00b3,0,0,0,0,0,0
7d9f0729b3ebb03d,0,0,0,0,0,0
7d9f1f1f546f465d,0,0,0,0,0,0
7d9f48bcf7d3943e,1,0,1,0,1,0
7d9faf88c04b0b64,1,0,1,0,0,0
7d9fc387d60f4ca7,1,0,0,0,0,0
7da06cb53ef233d0,1,0,1,0,1,1
7da090bc269b7ac9,0,0,0,0,0,0
7da0a32cef8aa4c4,1,0,0,0,0,0
7da12e382a17a638,1,0,1,0,1,0
7da2932175d2e8ed,0,0,0,0,0,0
7da46b07de6554dd,0,0,0,0,0,0
7da46d767b0ce7de,0,0,0,0,0,0
7da4be41464069b8,0,0,0,0,0,0
7da4fa287658dc46,1,0,0,0,1,0
7da52d877b0b0187,0,0,0,0,0,0
7da53cf03ee1b311,1,1,1,0,1,0
7da5c53cd6ce700f,1,0,0,0,1,0
7da6b5265423afa2,0,0,0,0,0,0
7da71b861b0201e2,0,0,0,0,0,0
7da76d0a0f800b3b,0,0,0,0,0,0
7da86310bfae2b52,1,0,1,0,0,0
7da9a2b5228a458b,1,0,0,0,1,1
7da9d0ccd37e3088,1,1,1,1,1,1
7da9d5648b4a4989,0,0,0,0,0,0
7da9dfb9d254e7f1,0,0,0,0,0,0
7daa1e0bdd3daf8e,0,0,0,0,0,0
7daa2567778fc79b,1,0,1,0,1,0
7daa5e54a04ea71d,0,0,0,0,0,0
7daa8314a90d1044,1,0,1,0,1,0
7daad813fa4a405a,1,0,1,0,1,0
7dab9861a678ac37,1,0,0,0,0,0
7dacec2e5db1decc,1,1,1,1,1,1
7dad5137b34c1cb4,1,0,0,0,0,0
7dadce4b4576a75b,1,0,1,0,1,0
7dadddaa6f5196de,1,1,1,1,1,1
7dadf3bdf7eccf5b,0,0,0,0,0,0
7dae42983ce3c5f0,0,0,0,0,0,0
7dae640cc74e4d2c,1,0,1,0,0,0
7daeced976c57259,0,0,0,0,0,0
7daef0992414e0f0,1,0,1,0,1,0
7daf40ec1639a98c,0,0,0,0,0,0
7daf8f1237e56825,1,0,1,0,1,0
7db0c3beb9ed164a,0,0,0,0,0,0
7db2918914ec3a46,0,0,0,0,0,0
7db2a1ac334102b4,0,0,0,0,0,0
7db2ae378360201b,1,0,1,0,1,1
7db2c5822be0134b,0,0,0,0,0,0
7db2ef0ac145269d,0,0,0,0,0,0
7db300b486b75077,1,1,1,1,1,1
7db33a1818f8646b,1,0,1,0,1,0
7db3a1911979cade,0,0,0,0,0,0
7db4378aadf71b2c,0,0,0,0,0,0
7db4a4bfeb904b57,1,0,1,0,1,0
7db51420d4f55657,1,0,0,0,0,0
7db559fcf7a62068,1,1,1,1,1,1
7db56c09af347a5f,0,0,0,0,0,0
7db593dd709bdd83,0,0,0,0,0,0
7db670de1f7d71cd,1,0,0,0,0,0
7db690f798f00d53,1,1,1,0,1,0
7db7ade64702272d,1,0,1,0,1,0
7db803ee1cc9ebd4,0,0,0,0,0,0
7db910fb4e7ac9e5,1,1,1,0,1,1
7db959974b659515,0,0,0,0,0,0
7db95c12c3f1d810,1,0,1,0,0,0
7db9678015ce6181,1,0,0,0,0,0
7db9fe5061e11226,0,0,0,0,0,0
7dba7937f0197d15,0,0,0,0,0,0
7dbae4f207c02fef,1,0,1,0,1,0
7dbb673ff6eb0f95,1,0,0,0,0,0
7dbbbfa93e40a700,0,0,0,0,0,0
7dbc113dc5db3dca,1,0,1,0,1,1
7dbc3dcf37a67690,1,0,1,0,1,0
7dbca4e84d41f0b4,0,0,0,0,0,0
7dbd017974b5bf56,0,0,0,0,0,0
7dbd30bba8c37581,0,0,0,0,0,0
7dbdf9b6b3d7f9a1,0,0,0,0,0,0
7dbe0fa8ba68d405,0,0,0,0,0,0
7dbe898315cb7e34,0,0,0,0,0,0
7dbeb56824dc8b1e,1,0,1,0,1,0
7dbf155cd23db90a,1,0,1,1,1,1
7dbfab16a6f65f11,1,0,0,0,0,0
7dbfbe4569f6a71a,0,0,0,0,0,0
7dc0112a3e9fa595,1,0,0,0,0,0
7dc04ced30b63cca,0,0,0,0,0,0
7dc07c437e5fc6a6,1,1,1,1,1,1
7dc10b8b984ec093,1,0,1,0,0,0
7dc16792dde46c29,0,0,0,0,0,0
7dc1d649d10ea2fa,1,0,0,0,0,0
7dc21fa4400304ec,1,1,1,0,1,0
7dc2c571042d0e87,0,0,0,0,0,0
7dc2cc6552037525,0,0,0,0,0,0
7dc3c61e5f04f68e,0,0,0,0,0,0
7dc3d7b4641cd7e3,0,0,1,0,0,0
7dc3dc6d25c730c9,0,0,0,0,0,0
7dc427264ba92146,0,0,0,0,0,0
7dc47560266e4fd1,1,0,0,0,0,0
7dc4fa6700104c48,1,0,0,0,0,0
7dc555b1b3e127a0,0,0,0,0,0,0
7dc5c406c059d585,1,0,1,0,1,0
7dc611ab6e52f72a,1,0,1,0,0,0
7dc71514f58a640f,0,0,0,0,0,0
7dc7529ed8b6e70b,1,1,1,0,1,1
7dc7da2a47c21089,0,0,0,0,0,0
7dc841115b8c0cf3,0,0,0,0,0,0
7dc8501415e442e3,1,0,1,0,1,0
7dc8718fa16c756b,0,0,0,0,0,0
7dc92701d5c0b5e5,0,0,0,0,0,0
7dc9d1d507a04f7b,0,0,0,0,0,0
7dcb599ee04d91d2,1,0,1,0,0,0
7dcb5fa1546c321d,1,0,0,0,0,0
7dcb71cd2231d934,0,0,0,0,0,0
7dcb74fe8d5de293,0,0,0,0,0,0
7dccec0c4413ef7e,0,0,0,0,0,0
7dce5688c297df81,1,0,0,0,0,0
7dcf0f31d112f83e,1,0,1,1,1,0
7dcf1f96c30840eb,1,0,1,0,1,0
7dcf3f157b3a032b,0,0,0,0,0,0
7dcf510027e6aaa9,0,0,0,0,0,0
7dcf8ce7050b7492,0,0,0,0,0,0
7dcf9766475abe38,0,0,0,0,0,0
7dcfa394bac8f262,0,0,0,0,0,0
7dcfca1df58aa157,1,1,1,0,1,1
7dd04e00a717a490,1,0,1,0,1,1
7dd11ff943df5e3e,0,0,0,0,0,0
7dd2d008ebd307eb,1,0,0,0,0,0
7dd372c9dbe97ca8,0,0,0,0,0,0
7dd38081ae682910,1,1,1,0,1,0
7dd395201acc53b6,0,0,0,0,0,0
7dd41f19a6b8b3a9,0,0,0,0,0,0
7dd49c2991ec5d9a,0,0,0,0,0,0
7dd50ccadd3175a8,1,0,1,0,1,1
7dd54e05c6a2652a,0,0,0,0,0,0
7dd5641c99caa797,1,1,1,1,1,1
7dd684dc340e0975,1,1,1,1,1,1
7dd6bdbb055c42ef,1,0,1,0,1,0
7dd716888cccaf75,1,0,1,0,1,0
7dd79168f580157e,0,0,0,0,0,0
7dd92f702e97d2d8,1,0,1,0,1,0
7dd94e719c268936,0,0,0,0,0,0
7dd97e401625cbb9,1,0,1,0,1,0
7dda3069ccf22462,1,0,1,0,1,1
7dda3277277529da,1,0,0,0,0,0
7dda4a4f10aa1784,0,0,0,0,0,0
7dda5b52d285de03,0,0,0,0,0,0
7ddaafedde0b6a9e,0,0,0,0,0,0
7ddb6bd0b94517b5,1,0,1,0,1,0
7ddc09121dd7d62b,1,1,1,0,1,1
7ddc1f6e3ae8c4d7,0,0,0,0,0,0
7ddc58b390287e2e,0,0,1,0,0,0
7ddc7bc11dee65bc,1,0,1,0,1,0
7ddc8ba1498b5982,1,0,0,0,1,0
7ddc96839baeda90,0,0,0,0,0,0
7ddcbfc51853b84a,1,1,1,1,1,1
7ddd3411fa91f3b7,1,0,0,0,0,0
7ddd3d5190d0bf0d,1,0,1,0,0,0
7ddd85a45f901ac6,1,1,1,1,1,1
7ddd9b91acf96f01,0,0,0,0,0,0
7dde59176a47d417,0,0,0,0,0,0
7ddef80fb15f77b9,0,0,0,0,0,0
7ddf50f273bf994a,0,0,0,0,0,0
7ddfa9c733f15cdd,0,0,0,0,0,0
7ddfd662c47efacc,1,0,0,0,0,0
7de1aec6c0edfa38,0,0,0,0,0,0
7de1b6bf696e837d,1,0,0,0,0,0
7de1e98456b04efd,1,0,0,0,0,0
7de244c67d7d8341,0,0,0,0,0,0
7de2d411c36159b2,0,0,0,0,0,0
7de35d14d4c2aba4,0,0,0,0,0,0
7de3718088cae91f,1,0,0,0,0,0
7de37e0f83f538d5,0,0,0,0,0,0
7de6593e1039af39,1,0,0,0,0,0
7de6ec3f32100f9f,0,0,0,0,0,0
7de794d86f2edbc2,0,0,0,0,0,0
7de7c68161cf7a79,0,0,0,0,0,0
7de8276a371b4324,1,0,1,0,1,0
7de82b9fe5ebdce7,1,0,0,0,0,0
7de8b648fe120d02,1,1,1,0,1,0
7de8bc9c3426454f,1,0,1,0,1,0
7de913e6904700b5,0,0,0,0,0,0
7de91a6d6108d3ff,0,0,0,0,0,0
7de97a876bc554cf,0,0,0,0,0,0
7de97f37487fb15b,0,0,0,0,0,0
7dea58f438fe8504,1,1,1,1,1,1
7deb30f3a6324c89,1,0,1,0,0,0
7deb4a713fc71ee0,0,0,0,0,0,0
7deb917568c71282,1,1,1,1,1,1
7deba699b2e468e8,0,0,0,0,0,0
7debc3208fdbda38,0,0,0,0,0,0
7debe28aa6a65693,1,0,1,0,0,0
7dec32dff77e2d20,0,0,0,0,0,0
7deca4e873ce49f2,0,0,0,0,0,0
7ded248a4222e3ff,0,0,0,0,0,0
7dedc4f4775f56ce,0,0,0,0,0,0
7dee0e34e30348d7,0,0,0,0,0,0
7def9b2ca9410f8a,1,0,0,0,0,0
7df0b7eed0b9029e,1,1,1,1,1,1
7df1f6f5aa168168,1,0,0,0,0,0
7df39720ea203f4d,0,0,0,0,0,0
7df3bbb1a72b6a70,1,0,1,0,1,0
7df40dba0e170654,0,0,0,0,0,0
7df42368798fe5ba,0,0,0,0,0,0
7df592d4ff904e47,1,0,0,0,0,0
7df6254c0dd0828c,1,1,1,1,1,1
7df6f049589520af,1,0,0,0,0,0
7df78b0871a8b587,0,0,0,0,0,0
7df8340ff6cd4275,0,0,0,0,0,0
7df86f4fa25388fc,1,0,0,0,0,0
7df8a6f71675e40c,0,0,0,0,0,0
7df8dc8b46546da7,0,0,0,0,0,0
7df8ee53b02252d3,0,0,0,0,0,0
7df999224014180a,1,0,1,0,1,1
7dfab82751b6c5f2,1,0,1,0,1,0
7dfb5dbf2b723203,1,0,1,0,1,0
7dfbbc077a8c28da,1,0,1,0,0,0
7dfbecf2551bdcba,0,0,0,0,0,0
7dfc5ecc11eab767,0,0,0,0,0,0
7dfc7aa45bef3aec,0,0,0,0,0,0
7dfcb080a05fe79a,1,0,0,0,0,0
7dfcb214870cf187,1,1,1,1,1,1
7dfcfbc3f6e8c100,1,1,1,1,1,1
7dfd355e6c28d520,1,1,1,1,1,1
7dfe4daf00a8b350,1,0,1,0,1,1
7dfe9a904a656228,0,0,0,0,0,0
7dff411647588f5f,0,0,0,0,0,0
7dff58dbe4d63b50,0,0,0,0,0,0
7dfff45bad0eef4a,0,0,0,0,0,0
7e002904022ce2c2,1,1,1,0,1,1
7e003fc016bbf7cb,1,0,0,0,0,0
7e00c3a21a6c4389,1,0,1,0,1,0
7e019eb8e1ff9b5c,0,0,0,0,0,0
7e01d7248ae8c956,0,0,0,0,0,0
7e01edb03883806f,0,0,0,0,0,0
7e01f84c0299179c,0,0,0,0,0,0
7e021c8d6aca5beb,1,1,1,0,1,0
7e02316ec52246aa,1,0,0,0,0,0
7e025c161055bb01,0,0,0,0,0,0
7e028c1a2b3f6593,1,1,1,1,1,1
7e0317e6bad8c63e,1,0,1,0,0,0
7e031b4f6afd118c,1,1,1,0,1,1
7e034f2a960b5238,0,0,0,0,0,0
7e03601d75ef3460,0,0,0,0,0,0
7e038f35a6ea6a48,0,0,0,0,0,0
7e03a96d14324c69,1,0,1,0,1,0
7e04766591e745ab,0,0,0,0,0,0
7e0522b6c26cb22f,0,0,0,0,0,0
7e05672a0281dbba,0,0,0,0,0,0
7e05b20ef6043520,0,0,0,0,0,0
7e05beb3b26137a8,1,0,0,0,0,0
7e05ed503e8df1fe,1,0,0,0,0,0
7e0632c70824d8f1,0,0,0,0,0,0
7e063c52cd4c99ba,1,0,1,0,1,0
7e07927e2ba8b63c,0,0,0,0,0,0
7e0887c80a1cb7b8,0,0,0,0,0,0
7e08e9ea260ef6ab,1,0,1,0,0,0
7e08fa280cbea105,1,0,0,0,1,0
7e0900b9ae37fc04,1,0,1,0,1,0
7e090cf4e47ae333,0,0,0,0,0,0
7e0989b603b2d254,1,0,0,0,0,0
7e099cb45512ff1d,1,0,1,0,1,0
7e09cfb617e4648f,0,0,0,0,0,0
7e0a9aaee4bfd47c,0,0,0,0,0,0
7e0b525c63dd8c57,1,0,1,0,1,0
7e0b791c9a6f9f52,0,0,0,0,0,0
7e0bc73ba7902814,1,0,0,0,0,0
7e0c0af734b2de97,0,0,0,0,0,0
7e0c0b61e7965951,1,1,1,1,1,1
7e0c2a01c0c6cff6,1,0,0,0,0,0
7e0c30656dfc6a05,1,0,1,0,1,0
7e0c3bef14c59857,1,0,0,0,0,0
7e0c5564db22d525,0,0,0,0,0,0
7e0c87dfb0abbcb5,0,0,0,0,0,0
7e0d74ee8f531973,0,0,0,0,0,0
7e0f7174a4f03896,0,0,0,0,0,0
7e100037d7ab2457,0,0,0,0,0,0
7e101cdf9adacf95,1,0,1,0,0,0
7e10e0d630f499aa,0,0,0,0,0,0
7e1170190766fea1,1,0,1,0,1,0
7e11df773c34adf1,0,0,0,0,0,0
7e122b18f9d872f8,0,0,0,0,0,0
7e122e19c57ea389,0,0,0,0,0,0
7e1230366b6fa567,1,0,0,0,0,0
7e12811108dfc2cc,0,0,0,0,0,0
7e1298f70535876f,1,0,1,0,1,0
7e13141737fc28c4,1,0,1,0,1,1
7e14b26a350c81af,1,0,0,0,0,0
7e150ddd81320915,1,0,0,0,0,0
7e1518a5236458ad,0,0,0,0,0,0
7e15191dc59253eb,1,0,1,0,1,0
7e1531813e839730,1,0,1,0,1,0
7e15cac1f68c9d8d,0,0,0,0,0,0
7e16a76b55e51e3b,1,1,1,0,1,0
7e16cdc9bc5b712c,1,1,1,0,0,0
7e173bc0687ef646,1,0,1,0,1,0
7e17569d68f057ec,1,0,1,0,1,1
7e1802229f290ae3,0,0,0,0,0,0
7e193f28aa406c52,1,1,1,1,1,1
7e19b093401bb006,1,0,1,0,1,1
7e19e7eeffbbd8d9,1,0,1,0,1,0
7e1a562668d3d0e5,0,0,0,0,0,0
7e1ad34273837104,1,1,1,0,1,0
7e1b091992386a59,1,0,1,0,1,1
7e1c5e495cfd6628,0,0,0,0,0,0
7e1ccdb0bd917921,1,0,1,1,1,1
7e1cffec4adda5fb,0,0,0,0,0,0
7e1d362efbc7e725,1,1,1,0,1,0
7e1de95625ca011f,1,0,1,0,0,0
7e1e6e75642208dc,0,0,0,0,0,0
7e1f1a1950f805d9,0,0,0,0,0,0
7e1f2f17f2133ff7,0,0,0,0,0,0
7e206e0be10f9de4,1,0,1,0,1,0
7e210aefbc5c9934,0,0,0,0,0,0
7e2212b9a7baad66,0,0,0,0,0,0
7e23b93b1953670e,1,0,0,0,0,0
7e2476a5498dffca,1,0,1,0,1,0
7e25feede8f2e031,1,0,1,1,1,1
7e264cea4e93cdc9,0,0,0,0,0,0
7e264dd8ce7b7314,1,1,1,0,1,1
7e26685c0e38b007,1,0,1,0,1,0
7e266ddbb8a9c0db,0,0,0,0,0,0
7e26cd12393e76be,0,0,0,0,0,0
7e2752700344194e,1,0,0,0,0,0
7e283a54ed95e77e,1,1,1,1,1,1
7e285bc0acd200fa,0,0,0,0,0,0
7e2942b91fa2efa3,1,0,0,0,0,0
7e29ab8fdb41c096,1,0,1,0,1,0
7e2a6a33cf9ac118,0,0,0,0,0,0
7e2afe16c5b92773,1,1,1,0,1,1
7e2c1a112aca3ad1,1,0,1,0,0,1
7e2c6121e02336b9,0,0,0,0,0,0
7e2c7cd64a961103,1,1,1,1,1,1
7e2d40c348d79c9d,1,0,0,0,0,0
7e2d6d12784a1ee4,0,0,0,0,0,0
7e2d9d3ac9e5a6d1,0,0,0,0,0,0
7e2dea3b911ec6bf,1,0,0,0,0,0
7e2e52793128f742,0,0,0,0,0,0
7e2ed5f652bb3250,1,0,1,0,0,0
7e2efd702135422b,0,0,0,0,0,0
7e2f0a6628446353,1,0,1,0,1,0
7e302335440e4561,0,0,0,0,0,0
7e3023648ac1a63d,0,0,0,0,0,0
7e306e71bb553569,1,0,1,0,0,0
7e30a892c8cb2d33,1,0,1,0,0,0
7e30efc8c3637a38,0,0,0,0,0,0
7e312511cc110169,1,0,1,0,0,0
7e314171b91e3294,0,0,0,0,0,0
7e31430e4feb83a1,1,1,1,1,1,1
7e314c9755e2185c,1,0,1,0,1,1
7e31a30f28de3229,1,0,1,0,0,0
7e31cf8ae2e765d5,1,0,0,0,0,0
7e3299ed97c33ae5,1,1,1,1,1,1
7e3375297ac76120,1,0,0,0,0,0
7e337998dfeee1ac,0,0,0,0,0,0
7e3392cb2cffc7ec,0,0,0,0,0,0
7e3456f85612df8d,1,0,1,0,1,0
7e347d052181c35a,0,0,0,0,0,0
7e3512090755603d,0,0,0,0,0,0
7e35860830360c45,1,1,1,0,1,1
7e358e6bf4808fd1,0,0,0,0,0,0
7e359d5cbcfd54c4,1,0,1,0,1,1
7e35fb41281eb8fa,0,0,0,0,0,0
7e360de7dfe39018,0,0,0,0,0,0
7e366b2e38f0a452,0,0,0,0,0,0
7e36e1c522e016eb,1,0,1,0,1,0
7e3707cc7aff818d,0,0,0,0,0,0
7e376e06aac01f50,0,0,0,0,0,0
7e37daacf2713e73,1,1,1,0,1,0
7e386a576172873f,0,0,0,0,0,0
7e387c290c82b96a,1,0,1,0,0,0
7e3942ced14d8cee,0,0,0,0,0,0
7e3aab172e6b1c9c,0,0,0,0,0,0
7e3ab1e1b10d3a9d,0,0,0,0,0,0
7e3b2f5ad522f0dc,0,0,0,0,0,0
7e3b7c839fc3f2df,0,0,0,0,0,0
7e3b9195e750ca4c,1,0,1,1,1,0
7e3beea5b3f06c76,1,0,1,0,1,0
7e3c962bd25df7db,0,0,0,0,0,0
7e3cb5b3ae81c838,1,1,1,1,1,1
7e3d5e87062fb3d0,0,0,0,0,0,0
7e3d7af528fe93d7,0,0,0,0,0,0
7e3dff9b6279a793,0,0,0,0,0,0
7e3e04962bc9696d,1,0,1,0,1,1
7e3ea3c6348ac29b,0,0,0,0,0,0
7e3ead160b6c3911,0,0,0,0,0,0
7e3f00db70f261fb,0,0,0,0,0,0
7e3f6ea3284d9f66,0,0,0,0,0,0
7e3ff44b516f323b,1,0,0,0,0,0
7e4061eda8e8f5a4,0,0,0,0,0,0
7e41054ed204aa72,1,0,1,0,0,1
7e417ce87c3d57c1,0,0,0,0,0,0
7e4207af1478f53b,0,0,0,0,0,0
7e4218c72a740d72,0,0,0,0,0,0
7e4249c59f21ee6a,1,1,1,1,1,1
7e42af1aaeb38771,0,0,0,0,0,0
7e42f7f0dfa5cb22,1,0,1,0,1,1
7e43d3029c9746fb,1,0,1,0,1,1
7e45819e7a71b5e1,1,0,1,0,1,0
7e45a5bf36afe883,1,0,0,0,0,0
7e45c288dc88f43a,1,0,1,0,0,0
7e4613c7b0f855f3,0,0,0,0,0,0
7e465e8b7e5ea9c2,0,0,0,0,0,0
7e4718211ca788bb,0,0,0,0,0,0
7e47e2f48216b9a5,0,0,0,0,0,0
7e489041828b0e71,1,1,1,1,1,1
7e48cf735173ceed,1,0,0,0,0,0
7e498676d734dd96,1,0,1,0,1,0
7e498a380110e6a2,0,0,0,0,0,0
7e498c49462da370,0,0,0,0,0,0
7e49ba340f405f15,0,0,0,0,0,0
7e49ce4ad34144d5,0,0,0,0,0,0
7e4a2a325d52f880,1,0,0,0,0,0
7e4b86e901f1e123,1,0,1,0,1,1
7e4bf8528882841e,1,0,1,0,0,0
7e4d5b292898951b,1,0,0,0,0,0
7e4e3ad0e3284752,0,0,0,0,0,0
7e4ec2289c330614,0,0,0,0,0,0
7e4f36afde37c386,1,0,1,0,0,0
7e4faf82612b1723,1,1,1,0,1,1
7e4fd504d3362317,0,0,0,0,0,0
7e501c9fc7b90bc6,1,0,1,0,0,0
7e509faa18fb8955,0,0,0,0,0,0
7e50c572adfd751b,1,0,0,0,0,0
7e50d760fac3f058,0,0,0,0,1,0
7e5144543f7d345b,1,0,0,0,0,0
7e52feb6e37070a1,1,0,0,0,0,0
7e5321f3fef5a143,0,0,0,0,0,0
7e5324bb5e33afb2,0,0,0,0,0,0
7e53c72503455f65,0,0,0,0,0,0
7e54183dbb298d6e,1,0,1,0,1,1
7e54a19509a46bcf,0,0,0,0,0,0
7e54c5cd8fb9eea1,1,1,1,0,1,1
7e5570c1c0009f34,0,0,0,0,0,0
7e559f8c6603a7c5,0,0,0,0,0,0
7e55d527c66408f5,0,0,0,0,0,0
7e55faac5c94dd53,0,0,0,0,0,0
7e563cf46a414493,1,0,1,0,1,0
7e568629f887b6fa,0,0,0,0,0,0
7e57103f04aeffdb,1,0,0,0,0,0
7e5865530a863d9f,1,0,1,0,1,0
7e5874595c30dda9,1,1,1,1,1,1
7e58813561e170a2,1,0,1,0,1,0
7e594f0b8336c2d1,0,0,0,0,0,0
7e59a391e8d08473,0,0,0,0,0,0
7e5a4f33c570d4da,1,0,1,0,1,0
7e5a74f6bad45469,0,0,0,0,0,0
7e5ae244846bb7b7,1,0,0,0,0,0
7e5b669794642c07,0,0,0,0,0,0
7e5bffbec85b5e39,0,0,0,0,0,0
7e5c0e42c5ec624e,1,1,1,1,1,1
7e5ca2353722835a,0,0,0,0,0,0
7e5d0e64efaf6282,1,0,0,0,0,0
7e5d40f942c577a6,0,0,0,0,0,0
7e5d9d6703588d23,0,0,0,0,0,0
7e5ed6c3a3d62fe5,1,0,0,0,0,0
7e5f818d67408470,1,0,1,0,1,0
7e5fb00954dbb7d9,1,0,1,0,0,0
7e607598bb2c5120,1,0,1,0,1,0
7e6133a909fbfb13,0,0,0,0,0,0
7e6299e51aac9c5f,0,0,0,0,0,0
7e62e73ae6584f5c,1,0,1,0,1,1
7e634a7882f7669d,0,0,0,0,0,0
7e63a9ef5cedeb86,1,0,1,0,1,0
7e646c4e52ad7e3e,1,0,1,0,1,0
7e64ce1dd1dc7be1,0,0,0,0,0,0
7e64f126f1ee9f01,0,0,0,0,0,0
7e64f584cc10dcb4,0,0,0,0,0,0
7e65a4326123b170,0,0,0,0,0,0
7e65bc8f36d443ef,1,0,1,0,1,0
7e65e24e774ecfc5,0,0,0,0,0,0
7e66466aac5dce66,0,0,0,0,0,0
7e6649f3c013d5af,0,0,0,0,0,0
7e668fa133553fe5,1,0,0,0,0,0
7e6691cd33bb18bc,0,0,0,0,0,0
7e674e56736bdf46,1,0,1,0,0,0
7e688b24b35f56e7,0,0,0,0,0,0
7e689167e6b3dfbe,1,0,1,0,1,0
7e689f8ff0f68428,0,0,1,0,1,0
7e68cfdafdd27594,0,0,0,0,0,0
7e693252b8e0f791,0,0,0,0,0,0
7e694417adf3ec33,1,1,1,1,1,0
7e6989474c45b57a,0,0,0,0,0,0
7e6a6e52d4308635,0,0,0,0,0,0
7e6b90fb985a3e37,0,0,0,0,0,0
7e6c735553be18e8,0,0,0,0,0,0
7e6d2bfce1352d82,1,0,1,0,1,0
7e6d2c36901eda75,0,0,0,0,0,0
7e6d52ae29181598,1,0,0,0,0,0
7e6d9e068403142c,0,0,0,0,0,0
7e6e6e0676e91196,0,0,0,0,0,0
7e6eb4be0d3803ab,0,0,1,0,1,0
7e6fbe960a24869b,1,0,1,0,1,0
7e702935fe80ba65,0,0,0,0,0,0
7e70a2c908b47a93,0,0,0,0,0,0
7e70bd5d2cb31d2a,0,0,0,0,0,0
7e710da0f3c7c9df,0,0,0,0,0,0
7e716118252baebf,0,0,0,0,0,0
7e7167aab1ab391f,0,0,0,0,0,0
7e72430cf38f27d3,0,0,0,0,0,0
7e727893f2708b99,1,0,0,0,0,0
7e72b4478d715dc5,1,1,1,0,1,1
7e73b130c7cb19e4,1,1,1,1,1,0
7e73e49668c9f0e7,1,1,1,1,1,0
7e7463cd83672439,1,0,1,0,1,0
7e746b003d23a6f6,0,0,0,0,0,0
7e74da46aa7cec64,1,0,0,0,1,0
7e752fdcad0e04ce,0,0,0,0,0,0
7e7558ba3fed53c2,0,0,0,0,0,0
7e7583ec6929f9fb,0,0,0,0,0,0
7e762421550c4841,1,1,1,0,1,1
7e7656568e3b9614,0,0,0,0,0,0
7e77f4cc4e0f7b0d,0,0,0,0,0,0
7e77fe294b25ad14,1,0,1,0,1,0
7e78398c87cdb74d,0,0,0,0,0,0
7e78c48de66ad701,0,0,0,0,0,0
7e792ed99fac2c39,1,0,1,0,0,0
7e795b6f2ec3de7f,0,0,0,0,0,0
7e79edd0596d2917,0,0,0,0,0,0
7e7a9979f8cb66d4,1,0,0,0,0,0
7e7ae931e417906a,1,1,1,1,1,1
7e7bd590f25e5b61,1,0,1,0,0,0
7e7bffa13ecb31fc,0,0,0,0,0,0
7e7c3cced5071767,1,0,1,0,1,0
7e7c5d6f5c793393,1,0,0,0,0,0
7e7cb56a42722eaf,1,0,1,0,1,0
7e7db1486f1a0083,1,0,1,0,0,0
7e7dbd0f445410fe,1,1,1,0,1,0
7e7dcad4a3097b98,0,0,0,0,0,0
7e7f3a6106e9e8ae,1,0,1,0,1,0
7e7f8603964ec352,1,0,0,0,0,0
7e7fcc481ffa4463,0,0,0,0,0,0
7e803b9e881f1512,0,0,0,0,0,0
7e8228cd15603a62,0,0,0,0,0,0
7e827c49f2d805ba,1,0,1,0,1,0
7e82af5511b4ee75,0,0,0,0,0,0
7e839e443c8be681,1,0,0,0,0,0
7e8467058cdbdca6,1,1,1,0,1,1
7e85a259d7c8a44c,0,0,0,0,0,0
7e866b4fecea97fe,1,0,1,0,1,0
7e86d9852204da7d,1,0,0,0,0,0
7e872fe367b6e647,1,0,1,0,1,0
7e883dc720514a63,0,0,0,0,0,0
7e884d1c5c305592,0,0,0,0,0,0
7e88970fc3fbb588,1,0,1,1,1,0
7e88ab959885baf9,1,0,1,0,1,1
7e890ddb0491fba9,0,0,0,0,0,0
7e899d0ec7d0f3ea,0,0,1,0,1,0
7e89ec02c0864621,0,0,0,0,0,0
7e8a7c9ae2db1a37,1,0,1,0,0,0
7e8ac90ce5b7b7e6,0,0,0,0,0,0
7e8ad3f83cb718ca,1,1,1,1,1,1
7e8ad5b7f9ed2b14,1,0,0,0,0,0
