id,toxic,sever_toxic,obscene,threat,y_insult,indentity_hate
eb927ef31a1b947e,1,0,1,0,1,0
eb9304d80c05ddf0,0,0,1,0,1,0
eb941e618a6c72db,1,0,0,0,0,0
eb9445a2f77482a2,0,0,0,0,0,0
eb954efaefe29efa,0,0,0,0,0,0
eb95b2b5dab24536,0,0,0,0,0,0
eb96250a8553d4cf,1,0,1,0,1,1
eb967119943c292b,0,0,0,0,0,0
eb96c24883b47bb6,1,0,1,0,1,0
eb97563b140d074d,0,0,0,0,0,0
eb97f2744a6e9437,1,0,1,0,0,0
eb981065ab5ce930,0,0,0,0,0,0
eb988d477e725771,0,0,0,0,0,0
eb9930f0431e36c6,0,0,0,0,0,0
eb99cfe21587fb6b,0,0,0,0,0,0
eb9a934ef566b5ae,1,0,0,0,0,0
eb9aa13e65aab71c,0,0,0,0,0,0
eb9ac1f666afb27f,0,0,0,0,0,0
eb9ca983b81ce4d1,0,0,0,0,0,0
eb9d26205a875a1a,0,0,0,0,0,0
eb9d926cb711e8f1,0,0,0,0,0,0
eb9df83226405581,1,1,1,1,1,1
eb9dfce8a6874920,1,0,0,0,0,0
eb9e1ac21acb5481,0,0,0,0,0,0
eb9e55a8a9e75c5e,0,0,1,0,0,0
eb9ea3899cbdacce,1,0,1,0,1,0
eb9ff60d6b732390,0,0,0,0,0,0
eb9ff9c0aebeff0f,0,0,0,0,0,0
eba0026102d03e06,1,0,1,0,1,1
eba0634dd400697b,1,0,1,0,1,0
eba0c37b5050f346,0,0,0,0,0,0
eba0dadd645720f1,0,0,0,0,0,0
eba10474875dda1b,1,0,1,0,1,1
eba22fd891d0883a,1,0,1,0,0,0
eba33498ccd37647,1,1,1,1,1,1
eba365318675aea2,0,0,0,0,0,0
eba3d97dfa7134ac,0,0,0,0,0,0
eba4937cfc706f54,0,0,0,0,0,0
eba4c3d7988ff426,0,0,0,0,0,0
eba4c5fd567a5c2a,1,0,1,0,0,0
eba4de04dcea51c0,0,0,0,0,0,0
eba540b80e5378e2,1,0,1,0,1,0
eba680306d0b136a,0,0,0,0,0,0
eba9061cea7390c4,0,0,0,0,0,0
eba9093950bcc677,1,0,1,0,1,1
eba9b78bb8a664ed,1,0,1,0,1,1
eba9f93b142e6ece,1,0,1,0,0,0
ebaa217e8622597d,0,0,0,0,0,0
ebaa53eb034c459a,0,0,0,0,0,0
ebaa9f9e8ad0e296,0,0,0,0,0,0
ebaad84b22187fc3,1,0,0,0,0,0
ebab3449b2858296,1,0,0,0,0,0
ebab3908ab90cd1b,1,1,1,1,1,1
ebac139d333e68ae,1,1,1,1,1,1
ebac3452d83d66bc,1,0,1,0,1,0
ebacbce015526462,0,0,0,0,0,0
ebad870a2def32e6,1,1,1,0,1,1
ebae6611bb7ffac8,1,0,1,0,1,0
ebaf948e76248aa7,0,0,0,0,0,0
ebafa451e6953701,1,0,0,0,0,0
ebb01471e5c8f55d,0,0,0,0,0,0
ebb09d126cc2eb00,0,0,0,0,0,0
ebb0c6484cf31b69,1,0,0,0,0,0
ebb17b6d067b6af4,0,0,0,0,0,0
ebb1dcd8cc60523b,0,0,0,0,0,0
ebb1fd2c01053748,1,0,1,0,1,0
ebb2cd09ae131847,1,0,1,0,1,1
ebb3a3822bef8a04,0,0,0,0,0,0
ebb3a9b3294a2b24,0,0,0,0,0,0
ebb3b92d8eedb225,1,0,0,0,0,0
ebb522192cb96e65,1,0,1,0,1,0
ebb52d0e4d979474,1,0,1,0,1,0
ebb5c01e1fa620ed,1,0,0,0,0,0
ebb62234e4a3da7b,1,0,1,0,1,0
ebb6354f5a481b6f,0,0,0,0,0,0
ebb6d1ad35957a1a,1,0,1,0,1,0
ebb6f887c694a0fb,0,0,0,0,0,0
ebb7b9eee728a7d3,1,0,0,0,0,0
ebb89f30c40fc339,0,0,0,0,0,0
ebb936ac91d9b761,1,0,1,0,1,0
ebb95a242d002fdf,1,0,1,0,1,1
ebbaa17346ea8530,1,0,1,0,1,0
ebbaa27d76520cf7,0,0,0,0,0,0
ebbae279c4ff3ef2,0,0,0,0,1,0
ebbb54c56d5323de,0,0,0,0,0,0
ebbb5d4e211d5726,0,0,0,0,0,0
ebbb6eeadd2d7057,0,0,0,0,0,0
ebbbd26dc3854baf,0,0,1,0,0,0
ebbbd31f9882a842,1,0,1,0,0,0
ebbbd5e25be5367e,1,0,0,0,0,0
ebbbf8631e3af895,1,0,1,0,1,0
ebbc0df514034908,0,0,0,0,0,0
ebbc4f7ab4dbe4b1,0,0,0,0,0,0
ebbca47f40fe55e8,0,0,0,0,0,0
ebbd5eba007bf4ab,0,0,0,0,0,0
ebbdd19294d2cc7d,1,0,1,0,1,0
ebbe50e2814a086d,1,0,1,0,1,0
ebbe6692a5e9bc8b,1,0,0,0,0,0
ebbf027d3b6d00ad,1,0,1,0,1,0
ebbf488bd28d5fe5,1,0,1,0,1,1
ebbf863704860e98,1,0,1,0,1,0
ebbf8f0cef187a64,0,0,0,0,0,0
ebbfeb59c266ff70,1,1,1,0,1,0
ebc12d1b117a5cec,0,0,0,0,0,0
ebc15acb69bc3ee3,0,0,0,0,0,0
ebc27f6ce1e3f2b5,0,0,0,0,0,0
ebc2a4713d2b0d92,1,0,1,0,1,1
ebc31908b049e9f3,1,0,1,0,1,0
ebc4fbbddbd7d99d,1,0,0,0,1,0
ebc540c3c9b80d73,0,0,0,0,0,0
ebc55135027086d7,0,0,0,0,0,0
ebc557359de5d9d0,1,1,1,1,1,1
ebc5a89a0af5d834,0,0,0,0,0,0
ebc64cc8fe7167c3,0,0,1,0,0,0
ebc6aba7178dc331,0,0,0,0,0,0
ebc7eca1ab64a9d6,1,0,1,0,0,0
ebc82284425a050b,0,0,0,0,0,0
ebc8fe0c45c7e3fb,0,0,0,0,0,0
ebc95160d52e1c5e,0,0,0,0,0,0
ebc9654929787737,0,0,0,0,0,0
ebc9842235c4c87b,0,0,0,0,0,0
ebc9b227c636f697,1,1,1,0,1,1
ebc9b4a679cd7a55,1,0,1,0,0,0
ebc9ddc2bd54e0e5,1,0,0,0,1,0
ebca27c30e2427b5,0,0,0,0,0,0
ebcab456c7c3504e,0,0,0,0,0,0
ebcabad147a4a43f,0,0,0,0,0,0
ebcaf7ae44f79e8d,0,0,0,0,0,0
ebcafd10ad86894b,1,0,1,0,1,0
ebcb36c5d39ef682,1,1,1,0,1,0
ebcb41ead46df833,1,0,1,0,1,0
ebcbcaebfe679cb9,1,1,1,0,1,0
ebcbe7de5e8d1dae,0,0,0,0,0,0
ebcccc821f63db89,0,0,0,0,0,0
ebcd8fa93351f8b8,0,0,0,0,0,0
ebce03e657df6610,0,0,0,0,0,0
ebce0c9786f19fdd,0,0,0,0,0,0
ebce6ebbb60a8bf8,1,0,0,0,0,0
ebce793a67b13e1e,1,1,1,0,1,0
ebcf627051dfa245,1,0,0,0,0,0
ebcf888dcf8c8b2e,0,0,1,0,0,0
ebcfea0f3c5154b8,0,0,0,0,0,0
ebcff63df071c5da,0,0,0,0,0,0
ebd00867a1873f36,0,0,0,0,0,0
ebd046d5c1f613b4,1,1,1,1,1,1
ebd05ee8221bbd60,1,0,1,0,1,0
ebd1248e965788d1,1,0,1,0,1,0
ebd26974df6633df,1,0,1,0,1,0
ebd2acca8b30e448,1,0,1,0,1,0
ebd30fdf53191464,0,0,0,0,0,0
ebd3600689b90178,1,0,0,0,0,0
ebd39553ac255ccf,1,0,1,0,1,0
ebd40c6970816bdc,0,0,0,0,0,0
ebd481ccf89a6105,0,0,0,0,0,0
ebd48faecda3d4f9,0,0,0,0,0,0
ebd4a3ed3c9c9948,0,0,0,0,0,0
ebd4e0e994e112d5,1,0,1,0,1,0
ebd4f6e788a13370,0,0,0,0,0,0
ebd503d3e2ef37a2,0,0,0,0,0,0
ebd51dd7f7f6c080,1,1,1,1,1,1
ebd56354e6abbcbf,1,0,0,0,0,0
ebd678a01c5af979,0,0,0,0,0,0
ebd67d4880134c83,0,0,0,0,0,0
ebd72b82c1a3c23b,1,0,1,0,1,0
ebd7615fb84dd0b9,1,0,0,0,0,0
ebd7e781f8be77b2,0,0,0,0,0,0
ebd93b35bf73221c,1,0,0,0,0,0
ebd9aa361116aece,0,0,0,0,0,0
ebd9f2e35e4d619a,1,0,1,0,0,0
ebd9f91eebf83432,0,0,0,0,0,0
ebd9fb05ce6782cd,1,0,1,0,1,0
ebda9f436c08adbb,0,0,0,0,0,0
ebdaf9febe8288cd,0,0,0,0,0,0
ebdb9fbc11253bfb,0,0,0,0,0,0
ebdbcba06dfe9ffa,0,0,0,0,0,0
ebdc1a899f32ba86,0,0,0,0,0,0
ebdca8b5316a2d70,0,0,0,0,0,0
ebdcd18a5eed3d09,1,0,0,0,0,0
ebdd0707d3cdf816,1,1,1,1,1,1
ebdd3375022f91bd,1,0,1,0,1,1
ebdd440ea8ba8b4f,1,0,1,0,1,0
ebdda43bc5fb3799,0,0,0,0,0,0
ebddcf88d2dbcc6c,1,0,0,0,0,0
ebde108f5c7b3dad,1,0,1,0,1,0
ebde4235f2365581,0,0,0,0,0,0
ebde499dbc674f9e,0,0,0,0,0,0
ebde80f5274348fa,1,0,1,0,1,0
ebdefeb1080f170e,1,0,0,0,0,0
ebdf4bacb133c9f8,1,0,1,0,1,0
ebdf5baffa230e76,1,0,1,0,1,0
ebdf79ceb14a92a7,1,0,1,0,0,0
ebe0333d07861c1c,1,0,1,0,1,1
ebe0641787a48eb5,1,1,1,0,1,1
ebe0b8613437247c,0,0,0,0,0,0
ebe0f1681edccb16,1,1,1,0,1,1
ebe0f6381bf35763,1,0,0,0,0,0
ebe1b0e006388f7b,0,0,0,0,0,0
ebe1beed2681df8b,1,0,1,0,1,1
ebe1fec446c39e9e,0,0,0,0,0,0
ebe27a81368605fa,1,1,1,0,1,0
ebe28cd8dd2d5c3a,0,0,0,0,0,0
ebe2bda259fa7627,0,0,0,0,0,0
ebe2c136f475f4a1,0,0,0,0,0,0
ebe30ae451b1308b,0,0,0,0,0,0
ebe3aa02bd21fe22,0,0,0,0,0,0
ebe3b9d5f0416b58,1,1,1,1,1,1
ebe3cd11407962dd,1,1,1,0,1,0
ebe3de90c4e3fdbc,0,0,1,0,1,0
ebe3f9d03b1f9255,0,0,0,0,0,0
ebe423acf98fd5af,1,1,1,0,1,1
ebe461236f097898,1,0,1,0,1,0
ebe488b8a8814cb2,1,0,0,0,0,0
ebe507bb5b8fca7e,1,0,0,0,0,0
ebe5be0a141e5e30,1,0,1,0,1,0
ebe5e7d5071f39d3,1,0,1,0,1,0
ebe68a2ea35a9320,0,0,0,0,0,0
ebe6d922d9cab5cf,1,1,1,1,1,1
ebe731b44ab5798a,1,0,1,0,1,0
ebe7536f8d9c6abf,1,0,1,0,1,0
ebe7b204d3915fe1,0,0,0,0,0,0
ebe7c53561c3c5f2,1,0,1,0,1,0
ebe83f854da994a9,1,1,1,0,1,0
ebe89cffb105d556,1,0,1,0,1,0
ebe8edf916c2e92d,1,0,1,0,1,1
ebe9b0eff30fec02,1,0,1,0,1,0
ebeb00b3a428d01e,0,0,0,0,0,0
ebeb0f9d4eb7b440,0,0,0,0,0,0
ebec02bac37c4da3,1,0,1,0,1,0
ebec41dd628f99b4,1,0,0,0,0,0
ebec5fb2f2ac3c8a,0,0,0,0,0,0
ebec689e78f4cd93,0,0,1,0,0,0
ebecc4f373370aee,1,0,1,0,1,0
ebed57b4e1f3d39e,0,0,0,0,0,0
ebed653a943fee72,1,0,1,0,1,0
ebedd1b4d5738357,0,0,0,0,0,0
ebee0c7c2dcc3300,1,0,0,0,1,0
ebee604f34445226,0,0,0,0,0,0
ebee94ff5e0f5ec7,1,0,1,0,0,0
ebeea7db777a75ac,0,0,0,0,0,0
ebeed20067062e47,1,1,1,1,1,1
ebefaf23ca6baa53,0,0,0,0,0,0
ebf0b6777ea06293,0,0,0,0,0,0
ebf0d9d0d2199262,1,0,1,0,1,0
ebf195b57189a7fc,1,0,1,0,1,0
ebf21e366726ed0f,1,0,1,0,1,0
ebf263d879f8b90c,0,0,0,0,0,0
ebf280c1009cfb7c,0,0,0,0,0,0
ebf28ffa3b173409,0,0,0,0,0,0
ebf32d8854ad0511,0,0,0,0,0,0
ebf45605ddb98ba5,0,0,0,0,0,0
ebf49a0aae26f4b9,1,0,0,0,0,0
ebf4b50bbcf44eb3,1,0,1,0,0,0
ebf5d76a587836d1,1,0,1,0,1,1
ebf6232d28f93af5,1,0,1,0,0,0
ebf62d6fbae2a593,1,0,1,1,1,1
ebf64e1e82b0700f,1,1,1,0,1,1
ebf671b4fd988fd7,1,0,0,0,0,0
ebf6b35e5fd2de34,0,0,0,0,0,0
ebf6e0802306a9f6,1,0,1,0,1,0
ebf6ec0c8374fce6,0,0,0,0,0,0
ebf749a76aa750c1,0,0,0,0,0,0
ebf887f76d061a31,0,0,0,0,0,0
ebf8ae673baa13c4,0,0,0,0,0,0
ebf940277e27133a,1,1,1,1,1,1
ebf96fb0a6a8cbb9,1,0,1,0,1,0
ebfa0f779b2de385,1,0,1,0,1,1
ebfa19ae15881a13,1,1,1,1,1,1
ebfa6c71d14337c3,0,0,0,0,0,0
ebfa7a8024fc136c,0,0,0,0,0,0
ebfab5590731e684,0,0,0,0,0,0
ebfabaad68777ea5,0,0,0,0,0,0
ebfafa3da187bb0f,0,0,0,0,0,0
ebfb172c66dee872,0,0,0,0,0,0
ebfb32a16119d4f0,0,0,0,0,0,0
ebfb643622d2eb3c,1,0,1,1,1,1
ebfbb767d51d7325,1,0,0,0,0,0
ebfd075a07be4b6e,0,0,0,0,0,0
ebfd737c095b6900,1,1,1,0,1,1
ebfdbeb8174a879a,1,1,1,0,1,0
ebfeb7397bd34109,0,0,0,0,0,0
ebff0d6994d0cdde,1,0,0,0,0,0
ebff694368a410c8,1,1,1,1,1,1
ec0073a5fbe6edf9,0,0,0,0,0,0
ec00b9cdaa239cc1,0,0,0,0,0,0
ec00e1dcc42e02e9,1,0,1,0,1,1
ec01a59a2487a9a6,0,0,0,0,0,0
ec01cb94a3aae609,1,0,1,0,1,0
ec0222eaa32f833c,0,0,0,0,0,0
ec0443daa411f2ba,1,0,1,0,1,0
ec050f3eb9bc10d9,1,0,1,0,1,0
ec05322ca1e0a9d2,1,0,1,0,1,1
ec0606368026397c,1,0,1,0,1,0
ec060ff47c9b9f1e,0,0,0,0,0,0
ec06164d33e1c1cd,1,0,1,0,0,0
ec069aa904493fac,0,0,0,0,0,0
ec06c37b150482bf,0,0,0,0,0,0
ec0715220da5cc35,0,0,0,0,0,0
ec07d85f469de649,0,0,0,0,0,0
ec0911fd9c62f8d2,0,0,0,0,0,0
ec097be968a1e98e,0,0,0,0,0,0
ec097e311f241b10,0,0,0,0,0,0
ec09dd63506c4582,1,0,0,0,0,0
ec09ef7a280592cf,0,0,0,0,0,0
ec09f62640a8afe6,0,0,0,0,0,0
ec0a26d4e63d6a56,1,1,1,0,1,1
ec0a69656c5653b2,1,0,1,0,1,1
ec0a9063940f301e,0,0,0,0,0,0
ec0abf80fa2f8717,0,0,0,0,0,0
ec0bf9ca8d8fec57,1,0,0,0,0,0
ec0c1d8e4eba824a,0,0,0,0,0,0
ec0c70ece5b70fe4,0,0,0,0,0,0
ec0d3013075b2973,1,1,1,0,1,0
ec0d52ea54c7eb1e,0,0,0,0,0,0
ec0df4e77d6366f1,1,1,1,1,1,1
ec0e2b659c064290,1,0,0,0,1,0
ec0e4671cc66753d,0,0,0,0,0,0
ec0ea143d18145fb,1,0,1,0,0,0
ec0f281367a20b80,0,0,0,0,0,0
ec0f6bbbd4e1b57e,0,0,0,0,0,0
ec10fdeaa296ad00,0,0,0,0,0,0
ec1188623792b39a,1,0,0,0,1,0
ec122c47cbad4b40,1,0,1,0,1,0
ec1234ff2a4ce504,0,0,0,0,0,0
ec126ebbfea28e64,0,0,0,0,0,0
ec1296c8886ce88e,1,0,0,0,0,0
ec12b5c8c734cd1a,0,0,0,0,0,0
ec12cd5ac40d3ffa,0,0,0,0,0,0
ec12ed866ce06b23,0,0,0,0,0,0
ec13069f6cc357ef,0,0,0,0,0,0
ec131123d9ca784d,0,0,0,0,0,0
ec147c8ad70652a1,1,0,1,0,1,0
ec1505b9123d2ed5,0,0,0,0,0,0
ec15139929495ab2,1,1,1,0,1,1
ec1548ec3a077e08,0,0,0,0,0,0
ec1581d448939bc8,1,0,1,0,1,1
ec15c6b9bcffe662,1,1,1,1,1,1
ec15cb92577fba8f,0,0,0,0,0,0
ec1611c92c681687,1,0,1,0,0,0
ec163e43bc809793,1,0,0,0,0,0
ec16665c1b566c73,1,0,0,0,0,0
ec166e667c5b1a1a,0,0,0,0,0,0
ec167cceda0a12ce,0,0,0,0,0,0
ec1695cbcb2a8d62,1,0,0,0,0,0
ec172d242f042092,0,0,0,0,0,0
ec17351b562ba8f2,0,0,0,0,0,0
ec173ab13678c345,0,0,0,0,1,0
ec176789aef61d87,1,0,1,0,1,0
ec1802366ff768bd,0,0,0,0,0,0
ec18413bea8bd9bf,0,0,0,0,0,0
ec1a12905baaa8c6,1,1,1,1,1,1
ec1a16d3db7ed219,1,1,1,0,1,1
ec1a6a30c761d265,1,0,0,0,0,0
ec1ae47a29fd401e,0,0,0,0,0,0
ec1bbdd8f2a69cb1,1,0,0,0,0,0
ec1be0b669b42198,0,0,0,0,0,0
ec1c0e77dc5f368f,1,1,1,1,1,1
ec1c1341ef215f0c,0,0,0,0,0,0
ec1c333628faf717,1,1,1,0,1,0
ec1c4817a565f3b5,1,0,1,0,0,0
ec1d85e3610be37d,1,0,1,0,1,0
ec1e7e78fde169a9,1,0,1,0,0,0
ec1ea141d5fbb67b,0,0,0,0,0,0
ec1eabb7c7065092,0,0,0,0,0,0
ec1ec3de2a9de607,1,1,1,1,1,1
ec1f7d9526854c1a,1,0,1,0,1,0
ec200159c2609cb8,1,0,1,0,1,1
ec201b0fc68b05a3,1,0,1,0,1,0
ec213d632752f046,0,0,0,0,0,0
ec2200ecb51c998a,0,0,0,0,0,0
ec2257dcf11fad26,0,0,0,0,0,0
ec22f2a458e4f329,1,0,1,0,1,0
ec230eeac97561bf,0,0,0,0,0,0
ec233be8b39a54a3,1,0,0,0,0,0
ec23d17f53d97fbb,1,0,1,0,1,0
ec24278498805dcc,1,0,1,0,0,0
ec24acbf1f38efb0,0,0,1,0,0,0
ec24f044bd3fc444,0,0,0,0,0,0
ec25815520852ba7,1,1,1,1,1,1
ec25cdd35168fa15,1,0,1,0,0,0
ec25f546106ebc9b,1,1,1,0,1,0
ec26b3107de95467,1,0,1,0,1,0
ec26cd631936976a,0,0,0,0,0,0
ec274ec399961e31,0,0,0,0,0,0
ec27e771e8f27707,0,0,0,0,0,0
ec288fc850502de3,1,0,1,0,1,1
ec29885ae1702fd6,1,0,1,0,1,0
ec2a9a52816a35ff,0,0,0,0,0,0
ec2ae192695eaa7b,1,0,1,0,1,0
ec2b1cc4d9b8b460,0,0,0,0,0,0
ec2b683cae61a168,1,0,1,0,1,0
ec2b77d086509180,1,1,1,1,1,1
ec2bfb66f1ce6a06,1,0,1,0,1,0
ec2cb873a631f340,1,0,1,0,1,1
ec2d804d483b0ff9,1,0,1,0,1,0
ec2d989e86db0d72,1,0,1,0,0,0
ec2d9e4a3b0a4a32,1,0,1,0,1,0
ec2dad99ed0bac23,0,0,0,0,0,0
ec2dcdfadb921fc0,0,0,0,0,0,0
ec2e16e4352f4e32,1,1,1,0,1,1
ec2e449a1240bdaa,0,0,0,0,0,0
ec2e47b77308ca84,1,0,1,0,1,0
ec2e4c716d7a2b8a,1,0,1,0,1,0
ec2ee3795091c7d0,0,0,0,0,0,0
ec2f3443e1a30ed1,1,1,1,1,1,1
ec2f4bca7d031c4c,0,0,0,0,0,0
ec2f616f698b779d,0,0,0,0,0,0
ec2f64091848dcb2,1,0,0,0,0,0
ec2f87887d66f638,1,1,1,0,1,1
ec31dd563ba52c69,0,0,0,0,0,0
ec3208a0b13434d4,1,0,0,0,0,0
ec3210c40b2a6ee5,0,0,0,0,0,0
ec3236a07c96d7a6,0,0,0,0,0,0
ec327dfe04a96b15,1,0,1,0,1,0
ec3296033d00cca6,1,0,0,0,0,0
ec32fc416eb017ce,0,0,0,0,0,0
ec336111cd942e0b,1,0,1,0,1,0
ec338706565f892f,0,0,0,0,0,0
ec338b32e1f59d2b,0,0,1,0,0,0
ec34c34e296397f5,0,0,0,0,0,0
ec34c40129373fc4,0,0,0,0,0,0
ec34ec68f147c008,1,0,1,0,0,0
ec350198f5748b0e,1,0,1,0,1,0
ec354f0e0dc895b2,1,0,0,0,0,0
ec35739e49f578ca,0,0,0,0,0,0
ec358647a883ca16,0,0,0,0,0,0
ec36254b96e3d406,0,0,0,0,0,0
ec375918cc3303fd,0,0,0,0,0,0
ec37756041bef467,1,0,1,0,0,0
ec380e22bd9a609e,1,0,1,0,1,0
ec38a93a379bd7b7,0,0,0,0,0,0
ec390cbdf0ae22b1,0,0,0,0,0,0
ec3a22c5c6616d52,0,0,0,0,0,0
ec3b33c61b3d11f8,0,0,0,0,0,0
ec3ca3dbe0243a11,1,0,0,0,0,0
ec3cc20d86c36531,0,0,0,0,0,0
ec3cf888619d1578,1,0,1,0,0,0
ec3da49633e469c1,0,0,0,0,0,0
ec3e0672dd916829,0,0,0,0,0,0
ec3fc4a01730b049,1,0,1,0,1,0
ec41204e57cab570,0,0,0,0,0,0
ec416e5cabfed8c8,1,0,1,0,1,0
ec41768a829d0097,0,0,0,0,0,0
ec422a0457e1b697,0,0,0,0,0,0
ec423289bb8197dc,1,0,1,0,1,1
ec42cb177edbf221,0,0,0,0,0,0
ec4368847e4399a3,1,0,1,0,1,0
ec4397b0705870f7,1,1,1,1,1,1
ec439fdcaa0cf149,0,0,0,0,0,0
ec442278b822d77e,0,0,0,0,0,0
ec44395fe847c34b,1,0,0,0,0,0
ec44f5241d623a2f,0,0,0,0,0,0
ec4561b936cc937d,1,0,1,0,1,0
ec459187fb66b0c3,1,0,1,0,1,1
ec46303e1022c81c,0,0,0,0,0,0
ec4774caac6adef4,1,1,1,1,1,1
ec478cec8ad79c56,1,0,1,0,1,0
ec483f27c377e08a,0,0,0,0,0,0
ec484efe693386bc,0,0,0,0,0,0
ec4868d8f007e9fa,1,0,0,0,0,0
ec48ea443ecc73de,1,0,0,0,0,0
ec49413e233c65fa,1,0,1,0,1,0
ec4a509d55e8f6a4,0,0,0,0,0,0
ec4be0649f8d149e,1,0,1,0,1,1
ec4be7b11d6e50ba,0,0,0,0,0,0
ec4c65d1751e76dd,1,0,1,0,1,0
ec4c79b78e994031,0,0,0,0,1,0
ec4da19ae0891694,0,0,0,0,0,0
ec4dae5999e37968,0,0,0,0,0,0
ec4dd6db5e7eccc4,0,0,0,0,0,0
ec4ded8985591b29,0,0,0,0,0,0
ec4e16ede18de631,0,0,0,0,0,0
ec4eeb3ba4211123,1,0,1,0,1,0
ec4f60a135113d91,1,0,1,0,0,0
ec4feed4ecfd0559,0,0,0,0,0,0
ec507c107bd3d6dc,1,1,1,0,1,1
ec50b9f8cfb0e91b,1,0,1,0,1,0
ec50f8ea434f13a1,0,0,0,0,0,0
ec51bcd01ed66749,0,0,0,0,0,0
ec51e1d37576f500,0,0,0,0,0,0
ec522728617bc7f6,0,0,0,0,0,0
ec526419d15cebc7,0,0,0,0,0,0
ec5331f5f18c8f8b,0,0,0,0,0,0
ec5471dceabb9a06,0,0,0,0,0,0
ec5474222996b7d5,1,1,1,1,1,1
ec54a75f06c87d3d,0,0,0,0,0,0
ec54f2f9e0f3e64b,1,0,0,0,0,0
ec554a2b4603adfe,1,0,1,0,1,0
ec559e73f5d8d4ba,1,0,0,0,0,0
ec55f4a53a03f68a,1,1,1,0,1,1
ec56e0522c31f3e0,1,0,0,0,0,0
ec56fd827361aa4f,0,0,0,0,0,0
ec572ff4ea4a5fd2,0,0,0,0,0,0
ec5882e400c0bd34,1,1,1,1,1,1
ec597674a77e2b7a,0,0,0,0,0,0
ec597d7501128a55,0,0,0,0,0,0
ec59a3c823f6ebef,1,0,1,0,1,1
ec5a2f7da815b1cb,1,0,0,0,1,0
ec5a50a5e221edbb,1,0,1,0,1,0
ec5a8965a4d9a55b,1,0,1,0,1,0
ec5b60eb5525ef65,1,0,0,0,0,0
ec5bfa36ae729492,1,1,1,1,1,1
ec5cd91df3f1589a,1,1,1,0,1,1
ec5d2b93299a4356,0,0,0,0,0,0
ec5e1b8015f9df31,1,0,1,0,0,0
ec5e8ce59d6eda34,0,0,0,0,0,0
ec5ec59cf911025e,0,0,0,0,0,0
ec5f0c09b59af74a,0,0,0,0,0,0
ec5f46553af7177b,0,0,0,0,0,0
ec5f6d9b95f2a893,1,0,1,0,1,0
ec5f96b6e8ae8bbf,1,1,1,0,1,0
ec5fca4d0139439c,1,1,1,1,1,1
ec60889d8ccdef12,0,0,0,0,0,0
ec6115f442a24712,1,0,1,0,1,0
ec6146be8a9f3f02,0,0,0,0,0,0
ec6211b28959b10c,0,0,0,0,0,0
ec626e795a51e27b,1,0,1,0,1,0
ec62c025d0cd6d6a,1,1,1,0,1,0
ec630413f8f31360,0,0,0,0,0,0
ec63c7ca6d41270f,0,0,0,0,0,0
ec641a168d9867ae,1,0,0,0,0,0
ec6434b73bdec193,1,0,1,0,0,0
ec6448050ccf4597,1,0,0,0,0,0
ec64c6b4a11c6478,1,0,1,0,1,1
ec6507e8a62f20c1,0,0,0,0,0,0
ec664e088cd1e8a8,0,0,0,0,0,0
ec670abd2eaa2a15,0,0,0,0,0,0
ec67431ec867cacf,0,0,0,0,0,0
ec674e50b4208ea3,1,1,1,1,1,1
ec679fcad240a366,0,0,0,0,0,0
ec67a13fe8dfee3e,1,0,1,0,0,0
ec68622799366889,0,0,0,0,0,0
ec68842b257e2b19,0,0,0,0,0,0
ec68a788a7763fa6,1,0,1,0,1,1
ec68dd69e6162435,0,0,0,0,0,0
ec6910fee4486a10,0,0,0,0,0,0
ec694cfbbd2396e2,0,0,0,0,0,0
ec696563a7fa6eff,1,0,1,0,1,0
ec697ca2d094d12d,0,0,0,0,0,0
ec6a4e785f1d16c9,1,0,0,0,0,0
ec6ac204c77e9539,1,0,0,0,0,0
ec6b0637c69b2bcb,1,0,1,0,1,1
ec6b3d056e993bca,1,1,1,0,1,1
ec6be03cdc34bdb5,0,0,0,0,0,0
ec6d25523dd44a87,0,0,0,0,0,0
ec6ddf35817a77aa,0,0,0,0,0,0
ec6e0b7d1d242d95,1,0,1,0,1,1
ec6ecf6faba895aa,1,0,1,0,1,0
ec6edc9da539f588,0,0,0,0,0,0
ec6f89e8499431fb,1,0,1,0,0,0
ec6fde034d053d66,1,0,1,0,1,0
ec6fee78a8824cd5,1,0,1,0,1,1
ec707939c905236a,0,0,0,0,0,0
ec709af2a79fc291,0,0,0,0,0,0
ec70acc03a3dca32,1,1,1,0,1,1
ec71a4a8a746616d,1,0,1,0,1,1
ec72da9a7f1ddef8,0,0,0,0,0,0
ec72e868dd979f9b,0,0,0,0,0,0
ec73c6ab75900580,1,0,1,0,1,0
ec73df9f1f04bd63,1,0,0,0,0,0
ec74a634a83d6401,1,0,0,0,1,0
ec754c2982e896b4,0,0,0,0,0,0
ec75c3c396ef868c,1,0,0,0,0,0
ec7680eacb3693b8,1,0,1,0,1,0
ec776fc5dcab8298,0,0,0,0,0,0
ec77ada3fbd7f7ac,1,1,1,0,1,1
ec785f2738e7e583,0,0,0,0,0,0
ec78863d556cdb1b,0,0,0,0,0,0
ec788a5b5521d950,0,0,0,0,0,0
ec78db79b2a5cb5d,0,0,0,0,0,0
ec79153a0c3af06a,1,0,1,0,1,0
ec791e0f3226305f,0,0,0,0,0,0
ec79c13a09f98aed,1,0,0,0,0,0
ec7a1d9e54bdba36,0,0,0,0,0,0
ec7b07c4bcab6d1d,0,0,0,0,0,0
